;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
;;Mean number of distributions per year in the collection;"Assessment of germi6tion of the base sample; 1 being the best and 4 the worst";Calses de germinacion;Cantidad de semillas disonibles;Numero de inventario;Cava y Bolsa;Genus and species;Id ubicacion del centro de investigacion donde se encuentra;Years in the collection;Current age of the base sample used for regeneration
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL11030109;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;11/01/2014 0:00
BGVCOL11030109;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030110;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030110;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030111;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030111;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030112;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030112;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030113;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030113;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030114;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030114;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030115;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030115;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030116;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030116;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030117;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030117;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030118;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030118;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030119;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030119;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;16/07/2012 0:00
BGVCOL11030120;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030120;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030121;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030121;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030121;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030122;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030122;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030123;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030123;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030124;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030124;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030125;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030125;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;16/07/2012 0:00
BGVCOL11030126;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030126;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030127;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030127;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;16/07/2012 0:00
BGVCOL11030128;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030128;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030129;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030129;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030130;1001311;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030130;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030131;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030131;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030132;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;1/08/2014 0:00
BGVCOL11030132;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;1/08/2014 0:00
BGVCOL11030132;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030133;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030133;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030134;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030134;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;16/07/2012 0:00
BGVCOL11030135;1001311;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030136;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030136;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030137;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030137;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030137;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030137;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030138;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030138;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030139;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030139;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030140;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030140;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;10/01/2014 0:00
BGVCOL11030140;1001112;5;7;1.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030141;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030141;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030142;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030142;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030143;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030143;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030143;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030144;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030144;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030145;1001311;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030145;1001312;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030145;1001312;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030145;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030146;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030146;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030147;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030147;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030148;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030148;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030149;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030149;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030150;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030150;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030151;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030151;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030152;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030152;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030153;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030153;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030154;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030154;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030155;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030155;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030156;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030156;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/05/2001 0:00
BGVCOL11030157;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030157;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030158;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030158;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030159;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030159;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030160;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030160;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030161;1001311;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;13/03/2003 0:00
BGVCOL11030161;1001312;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030161;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030162;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030162;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030163;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030163;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030164;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030164;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030165;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030165;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030166;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030166;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030166;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030167;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030167;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030168;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030168;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030168;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030169;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030169;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030169;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030170;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030170;1001111;5;7;2.0;1;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030171;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030171;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030172;1001311;5;4;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030173;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030173;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030174;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030174;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030175;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030175;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030176;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030176;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030177;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030177;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030178;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;17/01/2014 0:00
BGVCOL11030178;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030179;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030180;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030180;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030181;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030181;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030182;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030182;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030183;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030183;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030184;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030184;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030185;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030185;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030186;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030186;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030187;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030187;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030188;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030188;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030189;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030189;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030190;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030190;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030190;1001112;5;1;2.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030191;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030191;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030191;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030192;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030192;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030192;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030193;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030193;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030194;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030194;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030195;1001311;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030195;1001312;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030195;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030196;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030196;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030197;1001311;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030197;1001312;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030197;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030197;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030198;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030198;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;1/05/2001 0:00
BGVCOL11030198;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030199;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030199;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030200;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030200;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030201;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030201;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030202;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030203;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030204;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030204;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030205;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030205;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030206;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030206;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030208;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030208;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030209;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030209;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;11/05/2001 0:00
BGVCOL11030210;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030210;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030211;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030211;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030212;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030212;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030213;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030213;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030214;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030214;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030215;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030215;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030215;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030216;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030216;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030217;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030217;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030218;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030218;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030219;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030219;1001311;5;7;3.0;1;;0°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030219;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030219;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030220;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030220;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030221;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030221;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030222;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030222;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;26/07/2012 0:00
BGVCOL11030223;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030223;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030224;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;30/01/2014 0:00
BGVCOL11030224;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
