,ARN,PATH,Use/yr,Estado de Disponibilidad,Germinacion,Cantidad de Semillas,Numero_De_Inventario,Cava,Especie,Id del Centro,Longevidad,Ultimo Monitoreo
94,BGVCOL15060187,171840.0,4.42,15,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
95,BGVCOL15060187,171840.0,5.58,5,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
96,BGVCOL15060187,171840.0,7.69,5,2.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
97,BGVCOL15060188,171840.0,8.0,5,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
98,BGVCOL15060188,171840.0,6.99,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
99,BGVCOL15060188,171840.0,6.55,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,0.0,1.0
100,BGVCOL15060190,171840.0,2.04,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
101,BGVCOL15060190,171840.0,0.99,5,2.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
102,BGVCOL15060191,171840.0,3.29,2,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
103,BGVCOL15060215,171840.0,7.82,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
104,BGVCOL15060313,171840.0,3.78,2,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
105,BGVCOL15060320,171840.0,7.5,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
106,BGVCOL15060345,171840.0,6.56,15,3.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
107,BGVCOL15060345,171840.0,5.98,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
108,BGVCOL15060345,171840.0,5.75,5,1.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
109,BGVCOL15060383,171840.0,9.54,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
110,BGVCOL15060383,171840.0,3.51,5,3.0,1,3.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
111,BGVCOL15060383,171820.0,0.84,5,3.0,1,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
112,BGVCOL15060420,171840.0,8.58,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
113,BGVCOL15060420,171840.0,1.69,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
114,BGVCOL15060420,171820.0,4.11,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
115,BGVCOL15060467,171840.0,5.3,5,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
116,BGVCOL15060467,171840.0,6.46,5,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
117,BGVCOL15060536,171840.0,7.92,5,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
118,BGVCOL15060536,171840.0,0.23,5,1.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
119,BGVCOL15060543,171840.0,7.05,2,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
120,BGVCOL15060570,171840.0,8.27,2,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
121,BGVCOL15060570,171840.0,7.89,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
122,BGVCOL15060570,171840.0,9.78,5,1.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
123,BGVCOL15060667,171840.0,1.72,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
124,BGVCOL15060667,171840.0,7.4,13,1.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
125,BGVCOL15060797,171840.0,2.66,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
126,BGVCOL15060797,171840.0,5.88,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
127,BGVCOL15060845,171840.0,1.57,13,1.0,1,1.0,0°C B-1 ,Solanum tuberosum subsp. andigena,0.0,0.0,1.0
128,BGVCOL15060907,171840.0,9.71,15,3.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
129,BGVCOL15060907,171840.0,9.67,5,2.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
130,BGVCOL15060907,171820.0,3.92,15,3.0,2,1.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
131,BGVCOL15060909,171840.0,8.51,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
132,BGVCOL15060909,171840.0,8.46,5,3.0,2,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
133,BGVCOL15060909,171820.0,8.24,5,3.0,1,3.0,­-20°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
134,BGVCOL15060910,171840.0,5.93,5,3.0,3,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
135,BGVCOL15060910,171840.0,2.18,5,3.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
136,BGVCOL15060933,171840.0,5.61,5,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
137,BGVCOL15060933,171840.0,4.9,5,2.0,1,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,1.0,1.0
138,BGVCOL15060964,171840.0,7.46,15,2.0,2,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
139,BGVCOL15061007,171840.0,4.81,15,2.0,1,1.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
140,BGVCOL15061007,171840.0,5.79,5,3.0,3,2.0,0°C B-1,Solanum tuberosum subsp. andigena,0.0,2.0,1.0
