;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL30402741;1501010101;1;7;1.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402779;1501030102;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402779;1501030101;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402779;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402785;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402785;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402789;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402794;1501010101;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402795;1501030102;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402795;1501030101;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402795;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;23/11/2005 0:00
BGVCOL30402795;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402796;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402797;1501030102;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402797;1501030102;1;7;2.0;2;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402797;1501030102;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402797;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402806;1501030101;1;7;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402806;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402809;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402809;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402813;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402813;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402814;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402814;1501010101;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402815;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402815;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402820;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402820;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402829;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402829;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402831;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402831;1501010101;1;1;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402851;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402851;1501010103;1;2;3.0;3;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402852;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402852;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402862;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402862;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402862;1501030101;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402862;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402878;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402878;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402891;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402891;1501010101;1;1;3.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402897;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402897;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402898;1501030101;1;4;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402898;1501010101;1;1;3.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402908;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402908;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402915;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402915;1501010101;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30402921;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402926;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402926;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402933;1501030101;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402933;1501010101;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402945;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402945;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402957;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402957;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402961;1501030102;1;4;3.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402961;1501030101;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402961;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;23/11/2005 0:00
BGVCOL30402961;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402962;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402962;1501010102;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;2/01/2013 0:00
BGVCOL30402968;1501030102;1;7;2.0;2;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402968;1501030101;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402968;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30403053;1501030101;1;4;2.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403065;1501010101;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30403069;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403094;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403094;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30403099;1501030101;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403099;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/1997 0:00
BGVCOL30403102;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403102;1501010101;1;7;1.0;1;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30403115;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403132;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403133;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403135;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403150;1501030101;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30403150;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403150;1501030101;1;4;3.0;1;;0°C B-1;Zea mays;45;0.0;1/02/1999 0:00
BGVCOL30403151;1501030102;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;1/02/1999 0:00
BGVCOL30403151;1501030101;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403151;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30403160;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;19/05/2008 0:00
BGVCOL30403160;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403203;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403284;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;8/07/2014 0:00
BGVCOL30403284;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30403296;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;8/07/2014 0:00
BGVCOL30403296;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30403355;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;20/06/2005 0:00
BGVCOL30403364;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403364;1501010101;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/12/2011 0:00
BGVCOL30403371;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403378;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403383;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403401;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403411;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403443;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403443;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403443;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;1/09/1999 0:00
BGVCOL30403443;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30403448;1501030101;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403448;1501030101;1;8;2.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:01
BGVCOL30403448;1501010102;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30403458;1501030101;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403460;1501030102;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403460;1501030101;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403460;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;20/06/2005 0:00
BGVCOL30403472;1501030101;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403537;1501010101;1;15;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/12/2011 0:00
BGVCOL30403943;1501010102;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;16/12/2011 0:00
BGVCOL30403956;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;5/04/2002 0:00
BGVCOL30403957;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;5/04/2002 0:00
BGVCOL30403980;1501030101;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;23/09/2014 0:00
BGVCOL30404058;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/03/2002 0:00
BGVCOL30404067;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/03/2002 0:00
BGVCOL30404076;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/03/2002 0:00
BGVCOL30404108;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;7/06/2002 0:00
BGVCOL30404144;1501010102;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/12/2003 0:00
BGVCOL30404164;1501010101;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;20/12/2011 0:00
BGVCOL30404181;1501030101;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;16/09/2014 0:00
BGVCOL30404202;1501030101;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;16/09/2014 0:00
BGVCOL30500762;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500762;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500763;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500763;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500764;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500764;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500765;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500765;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500766;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500766;1901010102;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500767;1901010102;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500767;1901010102;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500768;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500768;1901010102;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500769;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500769;1901010102;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500770;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500770;1901010102;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500771;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500771;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500772;1901030102;1;1;3.0;2;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500772;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500772;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500772;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500773;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/02/2004 0:00
BGVCOL30500773;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500773;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500773;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;1/02/2004 0:00
BGVCOL30500774;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500774;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500775;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500775;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500776;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500776;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500777;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500777;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500778;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500778;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500779;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500779;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500780;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500780;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500781;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500781;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500782;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500782;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500783;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500783;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500784;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500784;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500785;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;11/12/2019 0:00
BGVCOL30500785;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500786;1901010103;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500786;1901010103;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500787;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500787;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500788;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500788;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500789;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500789;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500790;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500790;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500791;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500791;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500792;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500792;1901010102;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500792;1901010102;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500793;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500793;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500794;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500794;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500795;1901030102;1;1;2.0;2;;0°C B-1;Sorghum bicolor;45;0.0;1/09/2003 0:00
BGVCOL30500795;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500795;1901010102;1;2;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500796;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500797;1901010102;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500797;1901010102;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500798;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500798;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500799;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500799;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500800;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500800;1901030101;1;1;3.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/03/2000 0:00
BGVCOL30500800;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500800;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;21/09/2003 0:00
BGVCOL30500801;1901010102;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500801;1901010102;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500803;1901030101;1;1;1.0;1;;0°C B-1;Sorghum bicolor;45;0.0;1/06/2003 0:00
BGVCOL30500803;1901010102;1;14;2.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500803;1901010102;1;14;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500804;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500804;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500805;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500805;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;3/09/2012 0:00
BGVCOL30500806;1901030101;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500806;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500806;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500807;1901030101;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500807;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500807;1901010101;1;2;3.0;1;;-20°C B-1;Sorghum bicolor;45;0.0;15/06/2003 0:00
BGVCOL30500808;1901030103;1;1;2.0;1;;0°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500808;1901030101;1;1;3.0;3;;0°C B-1;Sorghum bicolor;45;0.0;13/07/2009 0:00
BGVCOL30500808;1901010103;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500808;1901010103;1;2;3.0;3;;-20°C B-1;Sorghum bicolor;45;0.0;13/07/2009 0:00
BGVCOL30500809;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
BGVCOL30500809;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/03/2000 0:00
BGVCOL30500810;1901010102;1;2;3.0;2;;-20°C B-1;Sorghum bicolor;45;0.0;12/12/2019 0:00
